Date,Sentiment
2019-02-18,0.632
2019-02-19,0.698
2019-02-20,0.596
2019-02-21,0.595
2019-02-22,0.627
2019-02-23,0.625
2019-02-24,0.625
2019-02-25,0.75
2019-02-26,0.696
2019-02-27,0.717
2019-02-28,0.759
2019-03-01,0.738
2019-03-02,0.786
2019-03-03,0.615
2019-03-04,0.853
2019-03-05,0.775
2019-03-06,0.714
2019-03-07,0.725
2019-03-08,0.776
2019-03-09,0.579
2019-03-10,0.818
2019-03-11,0.686
2019-03-12,0.663
2019-03-13,0.767
2019-03-14,0.701
2019-03-15,0.707
2019-03-16,0.808
2019-03-17,0.706
2019-03-18,0.734
2019-03-19,0.784
2019-03-20,0.669
2019-03-21,0.688
2019-03-22,0.654
2019-03-23,0.692
2019-03-24,0.889
2019-03-25,0.738
2019-03-26,0.655
2019-03-27,0.75
2019-03-28,0.729
2019-03-29,0.733
2019-03-30,0.63
2019-03-31,0.75
2019-04-01,0.543
2019-04-02,0.691
2019-04-03,0.787
2019-04-04,0.642
2019-04-05,0.754
2019-04-06,0.684
2019-04-07,0.684
2019-04-08,0.797
2019-04-09,0.753
2019-04-10,0.688
2019-04-11,0.692
2019-04-12,0.726
2019-04-13,0.792
2019-04-14,0.786
2019-04-15,0.694
2019-04-16,0.704
2019-04-17,0.819
2019-04-18,0.616
2019-04-19,0.634
2019-04-20,0.714
2019-04-21,0.889
2019-04-22,0.545
2019-04-23,0.793
2019-04-24,0.778
2019-04-25,0.557
2019-04-26,0.787
2019-04-27,0.652
2019-04-28,0.913
2019-04-29,0.635
2019-04-30,0.603
2019-05-01,0.566
2019-05-02,0.687
2019-05-03,0.742
2019-05-04,0.529
2019-05-05,0.682
2019-05-06,0.62
2019-05-07,0.764
2019-05-08,0.712
2019-05-09,0.689
2019-05-10,0.662
2019-05-11,0.76
2019-05-12,0.625
2019-05-13,0.784
2019-05-14,0.653
2019-05-15,0.776
2019-05-16,0.74
2019-05-17,0.591
2019-05-18,0.769
2019-05-19,0.81
2019-05-20,0.59
2019-05-21,0.703
2019-05-22,0.588
2019-05-23,0.792
2019-05-24,0.865
2019-05-25,0.857
2019-05-26,1.0
2019-05-27,0.875
2019-05-28,0.75
2019-05-29,0.736
2019-05-30,0.674
2019-05-31,0.692
2019-06-01,0.761
2019-06-02,0.63
2019-06-03,0.616
2019-06-04,0.689
2019-06-05,0.651
2019-06-06,0.71
2019-06-07,0.67
2019-06-08,0.727
2019-06-09,0.773
2019-06-10,0.764
2019-06-11,0.72
2019-06-12,0.489
2019-06-13,0.729
2019-06-14,0.769
2019-06-15,0.667
2019-06-16,0.6
2019-06-17,0.631
2019-06-18,0.646
2019-06-19,0.632
2019-06-20,0.667
2019-06-21,0.569
2019-06-22,0.739
2019-06-23,0.68
2019-06-24,0.747
2019-06-25,0.648
2019-06-26,0.595
2019-06-27,0.594
2019-06-28,0.677
2019-06-29,0.655
2019-06-30,0.562
2019-07-01,0.69
2019-07-02,0.836
2019-07-03,0.756
2019-07-04,0.65
2019-07-05,0.674
2019-07-06,0.75
2019-07-07,0.692
2019-07-08,0.675
2019-07-09,0.732
2019-07-10,0.667
2019-07-11,0.697
2019-07-12,0.817
2019-07-13,0.8
2019-07-14,0.81
2019-07-15,0.639
2019-07-16,0.685
2019-07-17,0.696
2019-07-18,0.644
2019-07-19,0.622
2019-07-20,0.7
2019-07-21,0.667
2019-07-22,0.82
2019-07-23,0.773
2019-07-24,0.658
2019-07-25,0.779
2019-07-26,0.808
2019-07-27,0.857
2019-07-28,0.793
2019-07-29,0.746
2019-07-30,0.776
2019-07-31,0.703
2019-08-01,0.593
2019-08-02,0.6
2019-08-03,0.571
2019-08-04,0.692
2019-08-05,0.791
2019-08-06,0.675
2019-08-07,0.811
2019-08-08,0.711
2019-08-09,0.818
2019-08-10,0.625
2019-08-11,0.588
2019-08-12,0.75
2019-08-13,0.831
2019-08-14,0.6
2019-08-15,0.806
2019-08-16,0.776
2019-08-17,0.684
2019-08-18,0.706
2019-08-19,0.707
2019-08-20,0.672
2019-08-21,0.675
2019-08-22,0.652
2019-08-23,0.603
2019-08-24,0.5
2019-08-25,0.625
2019-08-26,0.621
2019-08-27,0.486
2019-08-28,0.588
2019-08-29,0.723
2019-08-30,0.662
2019-08-31,0.8
2019-09-01,0.6
2019-09-02,0.727
2019-09-03,0.534
2019-09-04,0.713
2019-09-05,0.653
2019-09-06,0.671
2019-09-07,0.769
2019-09-08,0.75
2019-09-09,0.602
2019-09-10,0.662
2019-09-11,0.686
2019-09-12,0.784
2019-09-13,0.695
2019-09-14,0.615
2019-09-15,0.167
2019-09-16,0.625
2019-09-17,0.72
2019-09-18,0.607
2019-09-19,0.683
2019-09-20,0.712
2019-09-21,0.667
2019-09-22,0.125
2019-09-23,0.667
2019-09-24,0.661
2019-09-25,0.667
2019-09-26,0.692
2019-09-27,0.725
2019-09-28,0.85
2019-09-29,0.769
2019-09-30,0.809
2019-10-01,0.75
2019-10-02,0.64
2019-10-03,0.739
2019-10-04,0.574
2019-10-05,0.455
2019-10-06,0.273
2019-10-07,0.633
2019-10-08,0.618
2019-10-09,0.714
2019-10-10,0.69
2019-10-11,0.767
2019-10-12,0.625
2019-10-13,0.941
2019-10-14,0.725
2019-10-15,0.787
2019-10-16,0.652
2019-10-17,0.696
2019-10-18,0.662
2019-10-19,0.857
2019-10-20,0.714
2019-10-21,0.699
2019-10-22,0.653
2019-10-23,0.732
2019-10-24,0.71
2019-10-25,0.755
2019-10-26,0.571
2019-10-27,0.778
2019-10-28,0.702
2019-10-29,0.613
2019-10-30,0.69
2019-10-31,0.754
2019-11-01,0.803
2019-11-02,0.739
2019-11-03,0.833
2019-11-04,0.87
2019-11-05,0.792
2019-11-06,0.784
2019-11-07,0.683
2019-11-08,0.787
2019-11-09,0.714
2019-11-10,0.833
2019-11-11,0.712
2019-11-12,0.689
2019-11-13,0.742
2019-11-14,0.731
2019-11-15,0.756
2019-11-16,0.737
2019-11-17,0.741
2019-11-18,0.787
2019-11-19,0.733
2019-11-20,0.768
2019-11-21,0.688
2019-11-22,0.636
2019-11-23,0.5
2019-11-24,0.643
2019-11-25,0.717
2019-11-26,0.62
2019-11-27,0.714
2019-11-28,0.727
2019-11-29,0.741
2019-11-30,0.857
2019-12-01,0.7
2019-12-02,0.645
2019-12-03,0.567
2019-12-04,0.729
2019-12-05,0.71
2019-12-07,0.818
2019-12-08,0.821
2019-12-09,0.866
2019-12-10,0.755
2019-12-11,0.606
2019-12-12,0.746
2019-12-13,0.741
2019-12-14,0.783
2019-12-15,0.786
2019-12-16,0.753
2019-12-17,0.778
2019-12-18,0.741
2019-12-19,0.617
2019-12-20,0.809
2019-12-21,0.724
2019-12-22,0.571
2019-12-23,0.633
2019-12-24,0.64
2019-12-25,0.792
2019-12-26,0.746
2019-12-27,0.87
2019-12-28,0.909
2019-12-29,0.833
2019-12-30,0.894
2019-12-31,0.74
